rate_date,currency,rate_to_gbp
2024-08-17,SGD,1.700845
2024-08-17,AED,4.691686
2024-08-17,CAD,1.729106
2024-08-18,GBP,1.001612
2024-08-18,USD,1.274818
2024-08-18,EUR,1.164761
2024-08-18,SGD,1.684787
2024-08-18,AED,4.67381
2024-08-18,CAD,1.732077
2024-08-19,GBP,1.003107
2024-08-19,USD,1.270157
2024-08-19,EUR,1.171052
2024-08-19,SGD,1.704485
2024-08-19,AED,4.599629
2024-08-19,CAD,1.723945
2024-08-20,GBP,0.997591
2024-08-20,USD,1.260592
2024-08-20,EUR,1.173346
2024-08-20,SGD,1.702507
2024-08-20,AED,4.628602
2024-08-20,CAD,1.754214
2024-08-21,GBP,1.003714
2024-08-21,USD,1.277688
2024-08-21,EUR,1.163362
2024-08-21,SGD,1.693681
2024-08-21,AED,4.640915
2024-08-21,CAD,1.729704
2024-08-22,GBP,0.991649
2024-08-22,USD,1.275277
2024-08-22,EUR,1.169343
2024-08-22,SGD,1.68959
2024-08-22,AED,4.625566
2024-08-22,CAD,1.71123
2024-08-23,GBP,0.999912
2024-08-23,USD,1.280639
2024-08-23,EUR,1.171935
2024-08-23,SGD,1.70121
2024-08-23,AED,4.638872
2024-08-23,CAD,1.741664
2024-08-24,GBP,0.993269
2024-08-24,USD,1.261988
2024-08-24,EUR,1.178719
2024-08-24,SGD,1.706959
2024-08-24,AED,4.659235
2024-08-24,CAD,1.728686
2024-08-25,GBP,0.999923
2024-08-25,USD,1.267272
2024-08-25,EUR,1.158917
2024-08-25,SGD,1.690042
2024-08-25,AED,4.637295
2024-08-25,CAD,1.739998
2024-08-26,GBP,0.999195
2024-08-26,USD,1.26789
2024-08-26,EUR,1.169126
2024-08-26,SGD,1.716216
2024-08-26,AED,4.623455
2024-08-26,CAD,1.734334
2024-08-27,GBP,0.99416
2024-08-27,USD,1.270916
2024-08-27,EUR,1.170427
2024-08-27,SGD,1.692654
2024-08-27,AED,4.675138
2024-08-27,CAD,1.729968
2024-08-28,GBP,0.998739
2024-08-28,USD,1.269023
2024-08-28,EUR,1.166059
2024-08-28,SGD,1.707588
2024-08-28,AED,4.608705
2024-08-28,CAD,1.734681
2024-08-29,GBP,1.007629
2024-08-29,USD,1.256026
2024-08-29,EUR,1.157797
2024-08-29,SGD,1.704125
2024-08-29,AED,4.647679
2024-08-29,CAD,1.731417
2024-08-30,GBP,1.000018
2024-08-30,USD,1.263376
2024-08-30,EUR,1.173168
2024-08-30,SGD,1.700714
2024-08-30,AED,4.631289
2024-08-30,CAD,1.753917
2024-08-31,GBP,0.996595
2024-08-31,USD,1.265266
2024-08-31,EUR,1.180317
2024-08-31,SGD,1.701317
2024-08-31,AED,4.652446
2024-08-31,CAD,1.72547
2024-09-01,GBP,0.997341
2024-09-01,USD,1.267768
2024-09-01,EUR,1.174824
2024-09-01,SGD,1.704754
2024-09-01,AED,4.672434
2024-09-01,CAD,1.736345
2024-09-02,GBP,1.004944
2024-09-02,USD,1.270861
2024-09-02,EUR,1.165189
2024-09-02,SGD,1.719997
2024-09-02,AED,4.644047
2024-09-02,CAD,1.728103
2024-09-03,GBP,0.992009
2024-09-03,USD,1.270861
2024-09-03,EUR,1.15705
2024-09-03,SGD,1.708445
2024-09-03,AED,4.692981
2024-09-03,CAD,1.749246
2024-09-04,GBP,1.011869
2024-09-04,USD,1.275942
2024-09-04,EUR,1.17472
2024-09-04,SGD,1.703066
2024-09-04,AED,4.640949
2024-09-04,CAD,1.731043
2024-09-05,GBP,1.001116
2024-09-05,USD,1.285149
2024-09-05,EUR,1.172007
2024-09-05,SGD,1.691675
2024-09-05,AED,4.679928
2024-09-05,CAD,1.730604
2024-09-06,GBP,1.003832
2024-09-06,USD,1.277523
2024-09-06,EUR,1.167507
2024-09-06,SGD,1.691763
2024-09-06,AED,4.668845
2024-09-06,CAD,1.733156
2024-09-07,GBP,0.998401
2024-09-07,USD,1.279996
2024-09-07,EUR,1.174106
2024-09-07,SGD,1.6841
2024-09-07,AED,4.617797
2024-09-07,CAD,1.746776
2024-09-08,GBP,1.005021
2024-09-08,USD,1.27267
2024-09-08,EUR,1.166522
2024-09-08,SGD,1.702903
2024-09-08,AED,4.652173
2024-09-08,CAD,1.735598
2024-09-09,GBP,1.003
2024-09-09,USD,1.266037
2024-09-09,EUR,1.183538
2024-09-09,SGD,1.68849
2024-09-09,AED,4.666796
2024-09-09,CAD,1.719286
2024-09-10,GBP,0.996034
2024-09-10,USD,1.267344
2024-09-10,EUR,1.171045
2024-09-10,SGD,1.704165
2024-09-10,AED,4.645617
2024-09-10,CAD,1.741016
2024-09-11,GBP,1.003546
2024-09-11,USD,1.269174
2024-09-11,EUR,1.166409
2024-09-11,SGD,1.696556
2024-09-11,AED,4.671436
2024-09-11,CAD,1.720927
2024-09-12,GBP,0.999028
2024-09-12,USD,1.270237
2024-09-12,EUR,1.167384
2024-09-12,SGD,1.699738
2024-09-12,AED,4.660039
2024-09-12,CAD,1.717908
2024-09-13,GBP,1.005068
2024-09-13,USD,1.273608
2024-09-13,EUR,1.160157
2024-09-13,SGD,1.689248
2024-09-13,AED,4.677698
2024-09-13,CAD,1.728237
2024-09-14,GBP,0.991765
2024-09-14,USD,1.273435
2024-09-14,EUR,1.171206
2024-09-14,SGD,1.693394
2024-09-14,AED,4.688137
2024-09-14,CAD,1.743137
2024-09-15,GBP,1.003507
2024-09-15,USD,1.271732
2024-09-15,EUR,1.166509
2024-09-15,SGD,1.694385
2024-09-15,AED,4.672118
2024-09-15,CAD,1.721148
2024-09-16,GBP,1.002424
2024-09-16,USD,1.274026
2024-09-16,EUR,1.162761
2024-09-16,SGD,1.722338
2024-09-16,AED,4.637149
2024-09-16,CAD,1.723439
2024-09-17,GBP,1.003236
2024-09-17,USD,1.261825
2024-09-17,EUR,1.177616
2024-09-17,SGD,1.696989
2024-09-17,AED,4.68756
2024-09-17,CAD,1.739652
2024-09-18,GBP,0.9997
2024-09-18,USD,1.265836
2024-09-18,EUR,1.17144
2024-09-18,SGD,1.693398
2024-09-18,AED,4.666182
2024-09-18,CAD,1.721224
2024-09-19,GBP,1.000309
2024-09-19,USD,1.269145
2024-09-19,EUR,1.169775
2024-09-19,SGD,1.70473
2024-09-19,AED,4.693411
2024-09-19,CAD,1.731987
2024-09-20,GBP,1.000157
2024-09-20,USD,1.267437
2024-09-20,EUR,1.157478
2024-09-20,SGD,1.704074
2024-09-20,AED,4.679599
2024-09-20,CAD,1.739705
2024-09-21,GBP,0.993689
2024-09-21,USD,1.267099
2024-09-21,EUR,1.170148
2024-09-21,SGD,1.695947
2024-09-21,AED,4.657239
2024-09-21,CAD,1.736875
2024-09-22,GBP,0.99851
2024-09-22,USD,1.263283
2024-09-22,EUR,1.171597
2024-09-22,SGD,1.703808
2024-09-22,AED,4.671532
2024-09-22,CAD,1.728788
2024-09-23,GBP,1.004275
2024-09-23,USD,1.264052
2024-09-23,EUR,1.166542
2024-09-23,SGD,1.70543
2024-09-23,AED,4.654573
2024-09-23,CAD,1.719254
2024-09-24,GBP,0.995029
2024-09-24,USD,1.26337
2024-09-24,EUR,1.165879
2024-09-24,SGD,1.704613
2024-09-24,AED,4.66318
2024-09-24,CAD,1.728034
2024-09-25,GBP,0.998674
2024-09-25,USD,1.278026
2024-09-25,EUR,1.158982
2024-09-25,SGD,1.692647
2024-09-25,AED,4.694778
2024-09-25,CAD,1.734727
2024-09-26,GBP,1.001228
2024-09-26,USD,1.2717
2024-09-26,EUR,1.173054
2024-09-26,SGD,1.702017
2024-09-26,AED,4.605276
2024-09-26,CAD,1.727072
2024-09-27,GBP,1.000788
2024-09-27,USD,1.280598
2024-09-27,EUR,1.175235
2024-09-27,SGD,1.698664
2024-09-27,AED,4.626861
2024-09-27,CAD,1.737524
2024-09-28,GBP,0.993731
2024-09-28,USD,1.270378
2024-09-28,EUR,1.161718
2024-09-28,SGD,1.698119
2024-09-28,AED,4.649264
2024-09-28,CAD,1.733052
2024-09-29,GBP,1.004055
2024-09-29,USD,1.259546
2024-09-29,EUR,1.167255
2024-09-29,SGD,1.701338
2024-09-29,AED,4.675379
2024-09-29,CAD,1.726448
2024-09-30,GBP,1.000485
2024-09-30,USD,1.279115
2024-09-30,EUR,1.168204
2024-09-30,SGD,1.69901
2024-09-30,AED,4.66918
2024-09-30,CAD,1.72484
2024-10-01,GBP,1.003392
2024-10-01,USD,1.271175
2024-10-01,EUR,1.170366
2024-10-01,SGD,1.704863
2024-10-01,AED,4.678856
2024-10-01,CAD,1.722591
2024-10-02,GBP,0.996284
2024-10-02,USD,1.279564
2024-10-02,EUR,1.169446
2024-10-02,SGD,1.69853
2024-10-02,AED,4.662644
2024-10-02,CAD,1.719977
2024-10-03,GBP,0.996262
2024-10-03,USD,1.26141
2024-10-03,EUR,1.168408
2024-10-03,SGD,1.699248
2024-10-03,AED,4.646517
2024-10-03,CAD,1.726838
2024-10-04,GBP,0.99948
2024-10-04,USD,1.269622
2024-10-04,EUR,1.167698
2024-10-04,SGD,1.68929
2024-10-04,AED,4.626309
2024-10-04,CAD,1.743639
2024-10-05,GBP,1.001776
2024-10-05,USD,1.273769
2024-10-05,EUR,1.15734
2024-10-05,SGD,1.695739
2024-10-05,AED,4.659316
2024-10-05,CAD,1.722972
2024-10-06,GBP,0.99439
2024-10-06,USD,1.267371
2024-10-06,EUR,1.172106
2024-10-06,SGD,1.704813
2024-10-06,AED,4.6436
2024-10-06,CAD,1.725115
2024-10-07,GBP,0.998193
2024-10-07,USD,1.274365
2024-10-07,EUR,1.173513
2024-10-07,SGD,1.704743
2024-10-07,AED,4.691169
2024-10-07,CAD,1.732118
2024-10-08,GBP,0.996524
2024-10-08,USD,1.263809
2024-10-08,EUR,1.166898
2024-10-08,SGD,1.703035
2024-10-08,AED,4.700672
2024-10-08,CAD,1.734045
2024-10-09,GBP,0.99954
2024-10-09,USD,1.257082
2024-10-09,EUR,1.172343
2024-10-09,SGD,1.710509
2024-10-09,AED,4.659245
2024-10-09,CAD,1.713639
2024-10-10,GBP,0.995217
2024-10-10,USD,1.258223
2024-10-10,EUR,1.17229
2024-10-10,SGD,1.692676
2024-10-10,AED,4.690795
2024-10-10,CAD,1.734065
2024-10-11,GBP,0.990517
2024-10-11,USD,1.264621
2024-10-11,EUR,1.169897
2024-10-11,SGD,1.710168
2024-10-11,AED,4.654019
2024-10-11,CAD,1.735618
2024-10-12,GBP,1.001896
2024-10-12,USD,1.275194
2024-10-12,EUR,1.160667
2024-10-12,SGD,1.700035
2024-10-12,AED,4.655164
2024-10-12,CAD,1.720598
2024-10-13,GBP,0.993524
2024-10-13,USD,1.276739
2024-10-13,EUR,1.175881
2024-10-13,SGD,1.69536
2024-10-13,AED,4.625949
2024-10-13,CAD,1.721205
2024-10-14,GBP,0.99413
2024-10-14,USD,1.257021
2024-10-14,EUR,1.172461
2024-10-14,SGD,1.701899
2024-10-14,AED,4.665867
2024-10-14,CAD,1.730004
2024-10-15,GBP,1.000714
2024-10-15,USD,1.270295
2024-10-15,EUR,1.169996
2024-10-15,SGD,1.700037
2024-10-15,AED,4.624582
2024-10-15,CAD,1.734728
2024-10-16,GBP,1.002195
2024-10-16,USD,1.269307
2024-10-16,EUR,1.164306
2024-10-16,SGD,1.709029
2024-10-16,AED,4.697708
2024-10-16,CAD,1.727415
2024-10-17,GBP,0.997174
2024-10-17,USD,1.273689
2024-10-17,EUR,1.167202
2024-10-17,SGD,1.694127
2024-10-17,AED,4.671502
2024-10-17,CAD,1.730954
2024-10-18,GBP,1.003472
2024-10-18,USD,1.275458
2024-10-18,EUR,1.185241
2024-10-18,SGD,1.689959
2024-10-18,AED,4.670139
2024-10-18,CAD,1.72776
2024-10-19,GBP,0.991939
2024-10-19,USD,1.258134
2024-10-19,EUR,1.1732
2024-10-19,SGD,1.683115
2024-10-19,AED,4.673138
2024-10-19,CAD,1.727781
2024-10-20,GBP,1.006105
2024-10-20,USD,1.276629
2024-10-20,EUR,1.158277
2024-10-20,SGD,1.70492
2024-10-20,AED,4.653687
2024-10-20,CAD,1.7235
2024-10-21,GBP,1.006371
2024-10-21,USD,1.271155
2024-10-21,EUR,1.178275
2024-10-21,SGD,1.70505
2024-10-21,AED,4.665048
2024-10-21,CAD,1.738504
2024-10-22,GBP,0.999012
2024-10-22,USD,1.271217
2024-10-22,EUR,1.164031
2024-10-22,SGD,1.703917
2024-10-22,AED,4.661728
2024-10-22,CAD,1.73126
2024-10-23,GBP,1.005844
2024-10-23,USD,1.264421
2024-10-23,EUR,1.181575
2024-10-23,SGD,1.695617
2024-10-23,AED,4.650747
2024-10-23,CAD,1.716655
2024-10-24,GBP,1.001155
2024-10-24,USD,1.274788
2024-10-24,EUR,1.162861
2024-10-24,SGD,1.680777
2024-10-24,AED,4.673522
2024-10-24,CAD,1.742243
2024-10-25,GBP,1.006129
2024-10-25,USD,1.250468
2024-10-25,EUR,1.177242
2024-10-25,SGD,1.702994
2024-10-25,AED,4.678567
2024-10-25,CAD,1.721341
2024-10-26,GBP,0.997419
2024-10-26,USD,1.259236
2024-10-26,EUR,1.167931
2024-10-26,SGD,1.686324
2024-10-26,AED,4.65772
2024-10-26,CAD,1.733624
2024-10-27,GBP,0.99377
2024-10-27,USD,1.278718
2024-10-27,EUR,1.164565
2024-10-27,SGD,1.697728
2024-10-27,AED,4.690591
2024-10-27,CAD,1.721946
2024-10-28,GBP,0.995746
2024-10-28,USD,1.268585
2024-10-28,EUR,1.166168
2024-10-28,SGD,1.693328
2024-10-28,AED,4.640316
2024-10-28,CAD,1.72597
2024-10-29,GBP,1.008493
2024-10-29,USD,1.268879
2024-10-29,EUR,1.175243
2024-10-29,SGD,1.710165
2024-10-29,AED,4.686863
2024-10-29,CAD,1.721689
2024-10-30,GBP,0.989324
2024-10-30,USD,1.278866
2024-10-30,EUR,1.173827
2024-10-30,SGD,1.703357
2024-10-30,AED,4.694381
2024-10-30,CAD,1.744971
2024-10-31,GBP,0.996658
2024-10-31,USD,1.264495
2024-10-31,EUR,1.161432
2024-10-31,SGD,1.696869
2024-10-31,AED,4.676447
2024-10-31,CAD,1.724932
2024-11-01,GBP,1.012408
2024-11-01,USD,1.261116
2024-11-01,EUR,1.173277
2024-11-01,SGD,1.706143
2024-11-01,AED,4.634119
2024-11-01,CAD,1.719415
2024-11-02,GBP,1.003874
2024-11-02,USD,1.263325
2024-11-02,EUR,1.180265
2024-11-02,SGD,1.697852
2024-11-02,AED,4.670587
2024-11-02,CAD,1.722248
2024-11-03,GBP,1.004591
2024-11-03,USD,1.258275
2024-11-03,EUR,1.177318
2024-11-03,SGD,1.699365
2024-11-03,AED,4.62973
2024-11-03,CAD,1.728611
2024-11-04,GBP,0.999813
2024-11-04,USD,1.278026
2024-11-04,EUR,1.178974
2024-11-04,SGD,1.695053
2024-11-04,AED,4.643474
2024-11-04,CAD,1.716061
2024-11-05,GBP,0.995573
2024-11-05,USD,1.270383
2024-11-05,EUR,1.172924
2024-11-05,SGD,1.692966
2024-11-05,AED,4.686158
2024-11-05,CAD,1.725937
2024-11-06,GBP,1.001484
2024-11-06,USD,1.265952
2024-11-06,EUR,1.166445
2024-11-06,SGD,1.707005
2024-11-06,AED,4.660109
2024-11-06,CAD,1.725897
2024-11-07,GBP,0.996508
2024-11-07,USD,1.264607
2024-11-07,EUR,1.176282
2024-11-07,SGD,1.684422
2024-11-07,AED,4.660304
2024-11-07,CAD,1.730277
2024-11-08,GBP,1.001603
2024-11-08,USD,1.262755
2024-11-08,EUR,1.172545
2024-11-08,SGD,1.702975
2024-11-08,AED,4.711282
2024-11-08,CAD,1.739283
2024-11-09,GBP,1.000262
2024-11-09,USD,1.276474
2024-11-09,EUR,1.173328
2024-11-09,SGD,1.690543
2024-11-09,AED,4.695132
2024-11-09,CAD,1.739055
2024-11-10,GBP,1.001243
2024-11-10,USD,1.270235
2024-11-10,EUR,1.172716
2024-11-10,SGD,1.703757
2024-11-10,AED,4.661462
2024-11-10,CAD,1.726717
2024-11-11,GBP,0.999735
2024-11-11,USD,1.285593
2024-11-11,EUR,1.165146
2024-11-11,SGD,1.703767
2024-11-11,AED,4.630443
2024-11-11,CAD,1.73766
2024-11-12,GBP,0.998463
2024-11-12,USD,1.27598
2024-11-12,EUR,1.171597
2024-11-12,SGD,1.708687
2024-11-12,AED,4.637526
2024-11-12,CAD,1.724728
2024-11-13,GBP,0.998902
2024-11-13,USD,1.268773
2024-11-13,EUR,1.168522
2024-11-13,SGD,1.700117
2024-11-13,AED,4.657521
2024-11-13,CAD,1.731968
2024-11-14,GBP,0.996967
2024-11-14,USD,1.257983
2024-11-14,EUR,1.164577
2024-11-14,SGD,1.707057
2024-11-14,AED,4.689054
2024-11-14,CAD,1.737632
2024-11-15,GBP,0.996615
2024-11-15,USD,1.265951
2024-11-15,EUR,1.176682
2024-11-15,SGD,1.698234
2024-11-15,AED,4.666448
2024-11-15,CAD,1.730415
2024-11-16,GBP,0.989164
2024-11-16,USD,1.271088
2024-11-16,EUR,1.162763
2024-11-16,SGD,1.701674
2024-11-16,AED,4.692434
2024-11-16,CAD,1.736915
2024-11-17,GBP,0.997577
2024-11-17,USD,1.255979
2024-11-17,EUR,1.160664
2024-11-17,SGD,1.70397
2024-11-17,AED,4.663628
2024-11-17,CAD,1.754839
2024-11-18,GBP,1.004206
2024-11-18,USD,1.271171
2024-11-18,EUR,1.171951
2024-11-18,SGD,1.683549
2024-11-18,AED,4.664998
2024-11-18,CAD,1.738699
2024-11-19,GBP,1.002616
2024-11-19,USD,1.270215
2024-11-19,EUR,1.17663
2024-11-19,SGD,1.688751
2024-11-19,AED,4.683218
2024-11-19,CAD,1.726304
2024-11-20,GBP,0.994423
2024-11-20,USD,1.269908
2024-11-20,EUR,1.168109
2024-11-20,SGD,1.692035
2024-11-20,AED,4.690232
2024-11-20,CAD,1.72428
2024-11-21,GBP,1.006329
2024-11-21,USD,1.27254
2024-11-21,EUR,1.167826
2024-11-21,SGD,1.690639
2024-11-21,AED,4.67587
2024-11-21,CAD,1.725846
2024-11-22,GBP,1.002158
2024-11-22,USD,1.274488
2024-11-22,EUR,1.16862
2024-11-22,SGD,1.703573
2024-11-22,AED,4.685008
2024-11-22,CAD,1.743624
2024-11-23,GBP,1.001813
2024-11-23,USD,1.276957
2024-11-23,EUR,1.180109
2024-11-23,SGD,1.700526
2024-11-23,AED,4.677679
2024-11-23,CAD,1.712398
2024-11-24,GBP,1.000211
2024-11-24,USD,1.268117
2024-11-24,EUR,1.172189
2024-11-24,SGD,1.707067
2024-11-24,AED,4.641606
2024-11-24,CAD,1.71474
2024-11-25,GBP,1.000723
2024-11-25,USD,1.276826
2024-11-25,EUR,1.166078
2024-11-25,SGD,1.682163
2024-11-25,AED,4.670248
2024-11-25,CAD,1.732821
2024-11-26,GBP,0.999267
2024-11-26,USD,1.254653
2024-11-26,EUR,1.164201
2024-11-26,SGD,1.696493
2024-11-26,AED,4.635842
2024-11-26,CAD,1.73996
2024-11-27,GBP,1.006052
2024-11-27,USD,1.270997
2024-11-27,EUR,1.167129
2024-11-27,SGD,1.688679
2024-11-27,AED,4.680723
2024-11-27,CAD,1.736071
2024-11-28,GBP,0.998847
2024-11-28,USD,1.277973
2024-11-28,EUR,1.168103
2024-11-28,SGD,1.701465
2024-11-28,AED,4.655447
2024-11-28,CAD,1.751012
2024-11-29,GBP,0.99683
2024-11-29,USD,1.275016
2024-11-29,EUR,1.181135
2024-11-29,SGD,1.691009
2024-11-29,AED,4.668396
2024-11-29,CAD,1.726904
2024-11-30,GBP,1.003414
2024-11-30,USD,1.277025
2024-11-30,EUR,1.166751
2024-11-30,SGD,1.692058
2024-11-30,AED,4.68252
2024-11-30,CAD,1.729817
2024-12-01,GBP,0.999848
2024-12-01,USD,1.272354
2024-12-01,EUR,1.170932
2024-12-01,SGD,1.694726
2024-12-01,AED,4.634481
2024-12-01,CAD,1.735744
2024-12-02,GBP,1.000314
2024-12-02,USD,1.273564
2024-12-02,EUR,1.176092
2024-12-02,SGD,1.709815
2024-12-02,AED,4.668176
2024-12-02,CAD,1.730214
2024-12-03,GBP,1.00058
2024-12-03,USD,1.266982
2024-12-03,EUR,1.166086
2024-12-03,SGD,1.690256
2024-12-03,AED,4.707943
2024-12-03,CAD,1.730992
2024-12-04,GBP,1.007335
2024-12-04,USD,1.280847
2024-12-04,EUR,1.176733
2024-12-04,SGD,1.688263
2024-12-04,AED,4.669939
2024-12-04,CAD,1.739096
2024-12-05,GBP,0.997737
2024-12-05,USD,1.270386
2024-12-05,EUR,1.163686
2024-12-05,SGD,1.7078
2024-12-05,AED,4.619359
2024-12-05,CAD,1.725984
2024-12-06,GBP,1.001582
2024-12-06,USD,1.272629
2024-12-06,EUR,1.158397
2024-12-06,SGD,1.698953
2024-12-06,AED,4.685452
2024-12-06,CAD,1.734302
2024-12-07,GBP,1.006441
2024-12-07,USD,1.269349
2024-12-07,EUR,1.17018
2024-12-07,SGD,1.714221
2024-12-07,AED,4.671804
2024-12-07,CAD,1.723073
2024-12-08,GBP,1.000602
2024-12-08,USD,1.274896
2024-12-08,EUR,1.175789
2024-12-08,SGD,1.70331
2024-12-08,AED,4.687906
2024-12-08,CAD,1.71906
2024-12-09,GBP,1.00735
2024-12-09,USD,1.271639
2024-12-09,EUR,1.175282
2024-12-09,SGD,1.696435
2024-12-09,AED,4.623284
2024-12-09,CAD,1.719228
2024-12-10,GBP,0.999977
2024-12-10,USD,1.266686
2024-12-10,EUR,1.162237
2024-12-10,SGD,1.690069
2024-12-10,AED,4.685705
2024-12-10,CAD,1.721978
2024-12-11,GBP,1.0001
2024-12-11,USD,1.266287
2024-12-11,EUR,1.166084
2024-12-11,SGD,1.695922
2024-12-11,AED,4.663588
2024-12-11,CAD,1.720886
2024-12-12,GBP,1.001818
2024-12-12,USD,1.270454
2024-12-12,EUR,1.180622
2024-12-12,SGD,1.709107
2024-12-12,AED,4.680359
2024-12-12,CAD,1.739815
2024-12-13,GBP,0.996589
2024-12-13,USD,1.27464
2024-12-13,EUR,1.159655
2024-12-13,SGD,1.703409
2024-12-13,AED,4.677189
2024-12-13,CAD,1.726339
2024-12-14,GBP,0.995658
2024-12-14,USD,1.268757
2024-12-14,EUR,1.16491
2024-12-14,SGD,1.719337
2024-12-14,AED,4.637043
2024-12-14,CAD,1.729386
2024-12-15,GBP,1.005268
2024-12-15,USD,1.262979
2024-12-15,EUR,1.165527
2024-12-15,SGD,1.681859
2024-12-15,AED,4.632947
2024-12-15,CAD,1.722189
2024-12-16,GBP,0.994969
2024-12-16,USD,1.266795
2024-12-16,EUR,1.175707
2024-12-16,SGD,1.705334
2024-12-16,AED,4.64458
2024-12-16,CAD,1.738725
2024-12-17,GBP,0.997418
2024-12-17,USD,1.266448
2024-12-17,EUR,1.169469
2024-12-17,SGD,1.706718
2024-12-17,AED,4.653223
2024-12-17,CAD,1.740075
2024-12-18,GBP,0.995806
2024-12-18,USD,1.282734
2024-12-18,EUR,1.17631
2024-12-18,SGD,1.693954
2024-12-18,AED,4.648437
2024-12-18,CAD,1.736026
2024-12-19,GBP,1.002766
2024-12-19,USD,1.263184
2024-12-19,EUR,1.16611
2024-12-19,SGD,1.703511
2024-12-19,AED,4.629655
2024-12-19,CAD,1.735843
2024-12-20,GBP,1.001208
2024-12-20,USD,1.256731
2024-12-20,EUR,1.176427
2024-12-20,SGD,1.711185
2024-12-20,AED,4.650087
2024-12-20,CAD,1.742662
2024-12-21,GBP,0.995968
2024-12-21,USD,1.276074
2024-12-21,EUR,1.165477
2024-12-21,SGD,1.71371
2024-12-21,AED,4.647475
2024-12-21,CAD,1.727377
2024-12-22,GBP,0.998376
2024-12-22,USD,1.257187
2024-12-22,EUR,1.167442
2024-12-22,SGD,1.695587
2024-12-22,AED,4.670901
2024-12-22,CAD,1.714216
2024-12-23,GBP,1.002947
2024-12-23,USD,1.278371
2024-12-23,EUR,1.165608
2024-12-23,SGD,1.700122
2024-12-23,AED,4.641574
2024-12-23,CAD,1.730675
2024-12-24,GBP,0.994353
2024-12-24,USD,1.266724
2024-12-24,EUR,1.17484
2024-12-24,SGD,1.709226
2024-12-24,AED,4.659032
2024-12-24,CAD,1.752542
2024-12-25,GBP,1.005548
2024-12-25,USD,1.253173
2024-12-25,EUR,1.173785
2024-12-25,SGD,1.700113
2024-12-25,AED,4.70891
2024-12-25,CAD,1.722023
2024-12-26,GBP,0.985294
2024-12-26,USD,1.275456
2024-12-26,EUR,1.165922
2024-12-26,SGD,1.696567
2024-12-26,AED,4.645844
2024-12-26,CAD,1.727629
2024-12-27,GBP,1.005014
2024-12-27,USD,1.272113
2024-12-27,EUR,1.177816
2024-12-27,SGD,1.698688
2024-12-27,AED,4.637207
2024-12-27,CAD,1.731266
2024-12-28,GBP,1.002312
2024-12-28,USD,1.272738
2024-12-28,EUR,1.163229
2024-12-28,SGD,1.711692
2024-12-28,AED,4.70254
2024-12-28,CAD,1.73563
2024-12-29,GBP,0.998922
2024-12-29,USD,1.27789
2024-12-29,EUR,1.168818
2024-12-29,SGD,1.714779
2024-12-29,AED,4.691706
2024-12-29,CAD,1.724072
2024-12-30,GBP,1.002946
2024-12-30,USD,1.282844
2024-12-30,EUR,1.169248
2024-12-30,SGD,1.699514
2024-12-30,AED,4.642945
2024-12-30,CAD,1.740317
2024-12-31,GBP,0.9991
2024-12-31,USD,1.276633
2024-12-31,EUR,1.170993
2024-12-31,SGD,1.711709
2024-12-31,AED,4.643423
2024-12-31,CAD,1.727075
